Date,Open,High,Low,Close,Adj Close,Volume
2018-06-15,79.389999,80.750000,78.650002,80.699997,78.199066,9462000
2018-06-18,79.889999,80.349998,78.629997,80.010002,77.530457,4458700
2018-06-19,79.360001,79.660004,78.550003,79.199997,76.745560,3156600
2018-06-20,79.250000,79.300003,78.459999,78.820000,76.377327,3149700
2018-06-21,78.769997,78.769997,77.559998,77.680000,75.272667,2714800
2018-06-22,78.169998,79.000000,77.250000,78.699997,76.261047,5724100
2018-06-25,78.410004,78.500000,77.349998,77.959999,75.543983,4442900
2018-06-26,78.139999,78.800003,77.790001,78.449997,76.018799,2800400
2018-06-27,79.430000,79.430000,77.349998,77.379997,74.981949,3712200
2018-06-28,77.790001,79.370003,77.349998,79.019997,76.571121,3105200
2018-06-29,78.940002,80.010002,78.800003,78.989998,76.542068,3668100
2018-07-02,78.570000,79.519997,78.300003,79.489998,77.026573,2679900
2018-07-03,79.980003,80.209999,79.349998,79.900002,77.423859,1637200
2018-07-05,79.839996,80.190002,79.220001,79.889999,77.414177,3613100
2018-07-06,79.940002,80.739998,79.709999,80.559998,78.063408,2050500
2018-07-09,80.760002,81.099998,80.250000,80.980003,78.470390,2075000
2018-07-10,81.500000,82.099998,81.330002,81.750000,79.216537,2276000
2018-07-11,81.220001,81.889999,81.110001,81.589996,79.061478,3012000
2018-07-12,82.040001,83.349998,81.440002,83.320000,80.737877,3599700
2018-07-13,82.489998,83.080002,81.570000,81.709999,79.177773,4163100
2018-07-16,81.779999,82.379997,81.660004,81.959999,79.420021,3032100
2018-07-17,81.400002,82.989998,81.279999,82.739998,80.175850,2406100
2018-07-18,82.360001,82.650002,81.860001,82.330002,79.778557,2223900
2018-07-19,82.250000,82.629997,81.500000,82.379997,79.827003,2259400
2018-07-20,82.220001,82.570000,81.949997,82.239998,79.691338,2338300
2018-07-23,82.139999,82.760002,81.739998,82.669998,80.108025,1943100
2018-07-24,82.529999,82.910004,82.010002,82.260002,79.710732,2611900
2018-07-25,82.550003,82.839996,81.910004,82.839996,80.272743,3107100
2018-07-26,83.050003,83.300003,82.629997,82.720001,80.156479,1813900
2018-07-27,82.730003,83.000000,80.989998,81.559998,79.032417,2427300
2018-07-30,81.529999,81.760002,80.339996,80.760002,78.257210,2830900
2018-07-31,81.139999,81.730003,80.809998,81.500000,78.974281,3429000
2018-08-01,81.500000,82.290001,81.360001,82.089996,79.545998,3571400
2018-08-02,75.449997,78.169998,74.830002,76.860001,74.478073,12197300
2018-08-03,77.540001,78.250000,76.269997,77.820000,75.408318,5647000
2018-08-06,77.769997,78.519997,77.750000,78.489998,76.057549,3399700
2018-08-07,78.550003,78.830002,77.809998,78.070000,75.650566,2220000
2018-08-08,78.279999,78.279999,77.209999,77.239998,74.846298,2221400
2018-08-09,77.120003,77.250000,76.209999,76.260002,73.896667,4262500
2018-08-10,75.970001,76.260002,75.360001,75.559998,73.218353,2840700
2018-08-13,75.750000,76.459999,75.330002,75.419998,73.082687,2933400
2018-08-14,74.660004,75.739998,74.660004,75.220001,72.888916,3949800
2018-08-15,74.879997,75.129997,74.129997,74.540001,72.229965,3155400
2018-08-16,74.589996,75.370003,74.550003,75.099998,72.772621,3379300
2018-08-17,75.059998,75.809998,74.919998,75.559998,73.218353,3337100
2018-08-20,75.489998,75.500000,74.550003,74.910004,72.588509,3201600
2018-08-21,74.889999,75.300003,74.739998,74.900002,72.773109,2258700
2018-08-22,74.809998,75.389999,74.599998,75.260002,73.122887,2341200
2018-08-23,75.349998,75.949997,75.000000,75.110001,72.977142,2207800
2018-08-24,75.430000,76.000000,75.070000,75.860001,73.705856,2399000
2018-08-27,76.160004,77.169998,75.989998,76.610001,74.434563,2786700
2018-08-28,76.739998,76.879997,76.160004,76.660004,74.483139,2170700
2018-08-29,76.610001,77.900002,76.610001,77.690002,75.483887,2790100
2018-08-30,77.629997,77.910004,77.059998,77.389999,75.192398,2311700
2018-08-31,77.360001,78.589996,77.360001,78.430000,76.202873,3343300
2018-09-04,75.110001,75.860001,74.019997,75.639999,73.492088,6905600
2018-09-05,75.290001,75.459999,74.680000,75.290001,73.152039,3336600
2018-09-06,75.489998,75.919998,74.940002,75.720001,73.569832,2586600
2018-09-07,75.419998,76.209999,75.349998,75.730003,73.579544,3110200
2018-09-10,75.910004,76.309998,75.400002,75.559998,73.414368,2657400
2018-09-11,75.730003,76.760002,75.230003,76.610001,74.434563,2481900
2018-09-12,76.459999,76.800003,75.360001,75.699997,73.550400,2869000
2018-09-13,75.949997,77.230003,75.820000,77.199997,75.007790,3990000
2018-09-14,77.199997,77.199997,76.080002,76.279999,74.113930,3144100
2018-09-17,76.330002,76.629997,75.809998,75.959999,73.803024,3075600
2018-09-18,76.279999,77.040001,75.739998,76.879997,74.696884,2592800
2018-09-19,77.690002,77.690002,76.010002,76.099998,73.939034,1773400
2018-09-20,76.389999,77.389999,76.389999,77.169998,74.978645,2343800
2018-09-21,77.709999,77.849998,77.190002,77.610001,75.406158,5358200
2018-09-24,76.879997,77.550003,76.879997,77.269997,75.075806,2769800
2018-09-25,77.599998,77.779999,76.750000,76.820000,74.638580,2281100
2018-09-26,77.050003,77.430000,76.459999,76.790001,74.609428,2274900
2018-09-27,76.500000,77.550003,76.500000,76.760002,74.580292,2549500
2018-09-28,76.449997,77.160004,76.449997,77.150002,74.959213,2537200
2018-10-01,77.449997,77.870003,76.720001,76.980003,74.794037,2252800
2018-10-02,77.000000,77.349998,76.540001,77.279999,75.085533,2977300
2018-10-03,77.330002,77.489998,76.489998,76.559998,74.385979,2081700
2018-10-04,76.470001,76.580002,75.769997,76.099998,73.939034,3385400
2018-10-05,75.959999,76.290001,74.779999,75.209999,73.074303,3011400
2018-10-08,75.000000,75.029999,73.360001,74.110001,72.005539,3344200
2018-10-09,74.000000,74.300003,73.580002,73.970001,71.869530,2248000
2018-10-10,73.620003,73.650002,71.389999,71.440002,69.411362,4091300
2018-10-11,71.699997,72.129997,69.989998,70.290001,68.294029,4659700
2018-10-12,71.360001,72.500000,70.820000,72.169998,70.120636,4791000
2018-10-15,71.540001,72.589996,70.949997,72.010002,69.965179,3262300
2018-10-16,72.750000,73.709999,72.510002,73.500000,71.412865,3639200
2018-10-17,73.360001,74.379997,72.739998,73.989998,71.888954,2594100
2018-10-18,73.879997,74.379997,73.279999,73.589996,71.500320,3690200
2018-10-19,73.739998,74.529999,73.480003,73.690002,71.597473,3106900
2018-10-22,73.980003,74.230003,73.099998,73.589996,71.500320,2126000
2018-10-23,72.650002,73.620003,71.779999,73.410004,71.325432,4217700
2018-10-24,73.129997,73.620003,70.099998,70.150002,68.157990,3631900
2018-10-25,70.620003,71.860001,70.199997,71.480003,69.450233,3582300
2018-10-26,70.000000,71.459999,69.320000,70.529999,68.527199,3808300
2018-10-29,71.250000,71.309998,68.360001,69.220001,67.254410,6742600
2018-10-30,66.650002,67.930000,65.139999,66.519997,64.631073,9640300
2018-10-31,66.620003,69.660004,66.320000,69.029999,67.069801,5550900
2018-11-01,68.989998,69.190002,68.080002,68.779999,66.826904,5520700
2018-11-02,69.120003,69.629997,68.510002,69.500000,67.526459,3746600
2018-11-05,69.930000,70.000000,69.059998,69.459999,67.487579,3090500
2018-11-06,69.639999,69.779999,69.150002,69.650002,67.672195,2481200
2018-11-07,70.320000,71.430000,70.180000,71.370003,69.343353,2449500
2018-11-08,71.279999,71.820000,70.930000,71.239998,69.217033,2103500
2018-11-09,70.910004,71.139999,69.849998,70.339996,68.342590,3062200
2018-11-12,70.050003,70.269997,69.349998,69.550003,67.575043,3490700
2018-11-13,69.839996,70.459999,69.440002,69.610001,67.633324,3698100
2018-11-14,70.000000,70.000000,67.470001,67.570000,65.651245,5022100
2018-11-15,67.169998,68.739998,67.010002,68.669998,66.720016,4260400
2018-11-16,68.489998,71.129997,68.269997,70.330002,68.332878,7992900
2018-11-19,70.430000,71.160004,68.750000,69.209999,67.436455,4115000
2018-11-20,67.739998,68.779999,67.449997,67.610001,65.877457,3786300
2018-11-21,68.309998,69.589996,67.709999,68.669998,66.910286,4757300
2018-11-23,68.059998,68.959999,67.830002,67.980003,66.237976,1290200
2018-11-26,68.660004,69.070000,68.370003,68.750000,66.988235,2666700
2018-11-27,68.510002,70.000000,68.360001,69.900002,68.108788,5236200
2018-11-28,69.970001,70.879997,69.510002,70.760002,68.946732,3515100
2018-11-29,70.489998,70.949997,70.110001,70.300003,68.498528,2555700
2018-11-30,70.620003,71.290001,70.059998,71.230003,69.404694,4139100
2018-12-03,71.690002,72.230003,71.110001,71.930000,70.086754,3567000
2018-12-04,71.900002,71.989998,69.739998,70.019997,68.225693,3261300
2018-12-06,69.099998,69.480003,68.110001,69.400002,67.621597,4303100
2018-12-07,69.389999,69.760002,67.589996,68.000000,66.257469,3318600
2018-12-10,68.010002,68.660004,66.419998,67.089996,65.370781,5324200
2018-12-11,68.209999,68.440002,66.599998,67.260002,65.536415,3949800
2018-12-12,68.440002,69.230003,67.989998,68.029999,66.286697,3135500
2018-12-13,68.139999,69.290001,67.820000,69.080002,67.309784,4129900
2018-12-14,68.230003,68.870003,67.580002,67.769997,66.033348,2945300
2018-12-17,67.430000,67.760002,64.050003,64.669998,63.012798,5026200
2018-12-18,65.139999,65.489998,64.160004,64.620003,62.964085,4206100
2018-12-19,64.910004,66.040001,63.630001,64.230003,62.584080,3457700
2018-12-20,63.910000,64.470001,62.049999,62.779999,61.171230,4413000
2018-12-21,62.849998,63.650002,59.799999,60.090000,58.550167,10209700
2018-12-24,60.070000,60.959999,59.660000,60.020000,58.481953,3542700
2018-12-26,60.599998,62.360001,59.470001,62.360001,60.761990,3516800
2018-12-27,61.680000,63.110001,60.889999,63.080002,61.463539,3386000
2018-12-28,63.410000,63.900002,62.419998,62.930000,61.317383,2335400
2018-12-31,63.240002,63.660000,63.020000,63.480000,61.853294,2338200
2019-01-02,62.500000,63.810001,62.500000,63.090000,61.473293,3045600
2019-01-03,62.360001,62.970001,61.009998,61.099998,59.534283,3895700
2019-01-04,62.279999,63.799999,61.950001,63.700001,62.067654,4885600
2019-01-07,63.349998,63.970001,62.799999,63.599998,61.970222,3940400
2019-01-08,64.269997,64.430000,63.439999,64.320000,62.671768,3427500
2019-01-09,64.620003,64.800003,63.980000,64.260002,62.613304,2783000
2019-01-10,63.639999,64.849998,63.500000,64.809998,63.149204,3314000
2019-01-11,64.779999,65.190002,64.580002,64.919998,63.256378,3320600
2019-01-14,64.459999,65.019997,64.339996,64.629997,62.973824,4407500
2019-01-15,64.839996,66.250000,64.650002,65.989998,64.298965,3550900
2019-01-16,65.900002,66.080002,65.449997,65.790001,64.104103,3496900
2019-01-17,65.489998,66.739998,65.199997,66.550003,64.844635,2367800
2019-01-18,67.550003,68.029999,66.970001,67.820000,66.082077,3904900
2019-01-22,67.300003,67.690002,66.269997,66.800003,65.088219,3698000
2019-01-23,66.959999,67.449997,66.209999,67.059998,65.341553,3350200
2019-01-24,67.120003,68.150002,66.919998,68.120003,66.374397,3336000
2019-01-25,70.250000,70.320000,69.250000,70.019997,68.225693,4073900
2019-01-28,69.269997,69.379997,68.339996,68.949997,67.183121,2771000
2019-01-29,69.000000,69.230003,68.379997,68.660004,66.900566,2902300
2019-01-30,68.730003,70.099998,68.540001,69.800003,68.011337,3646100
2019-01-31,69.860001,70.309998,69.410004,69.680000,67.894409,3504100
2019-02-01,69.949997,70.940002,69.779999,70.139999,68.342621,3218600
2019-02-04,70.070000,71.510002,69.940002,71.290001,69.463158,3382100
2019-02-05,71.349998,71.870003,71.110001,71.209999,69.385208,3978100
2019-02-06,70.019997,74.690002,70.000000,74.500000,72.590897,7242000
2019-02-07,74.180000,74.449997,71.419998,72.989998,71.119583,5880600
2019-02-08,72.459999,73.540001,72.180000,73.160004,71.285240,4613200
2019-02-11,73.349998,73.870003,72.879997,72.970001,71.100105,3986100
2019-02-12,73.419998,73.620003,72.879997,73.449997,71.567810,3404000
2019-02-13,74.160004,74.349998,73.180000,73.580002,71.694481,2998300
2019-02-14,73.059998,73.639999,72.919998,73.120003,71.246269,1496200
2019-02-15,73.709999,74.050003,73.080002,73.559998,71.674980,2875200
2019-02-19,73.209999,73.570000,72.639999,73.180000,71.304726,3955700
2019-02-20,73.269997,73.410004,71.860001,72.250000,70.591492,3171400
2019-02-21,72.099998,72.419998,71.120003,71.339996,69.702370,4739000
2019-02-22,71.690002,72.419998,71.489998,72.379997,70.718491,5585400
2019-02-25,72.930000,73.000000,72.139999,72.250000,70.591492,4105300
2019-02-26,72.430000,72.540001,71.760002,72.040001,70.386299,3629200
2019-02-27,71.720001,71.720001,70.959999,71.309998,69.673073,5050400
2019-02-28,71.250000,71.760002,70.879997,70.980003,69.350639,3699300
2019-03-01,70.910004,72.220001,70.800003,72.129997,70.474236,2947800
2019-03-04,72.559998,72.879997,71.010002,71.760002,70.112732,3278400
2019-03-05,71.690002,71.989998,71.339996,71.389999,69.751228,2112900
2019-03-06,71.419998,72.029999,71.190002,71.459999,69.819611,2691000
2019-03-07,72.320000,72.720001,71.660004,72.330002,70.669647,5296300
2019-03-08,71.610001,72.000000,70.570000,71.150002,69.516747,3912500
2019-03-11,71.370003,72.389999,71.300003,72.349998,70.689178,3159200
2019-03-12,72.300003,72.610001,71.680000,71.779999,70.132271,3622700
2019-03-13,71.930000,72.330002,71.150002,71.209999,69.575356,3926900
2019-03-14,71.220001,71.470001,70.849998,70.930000,69.301773,2577500
2019-03-15,71.059998,72.360001,70.940002,72.129997,70.474236,4808900
2019-03-18,72.099998,72.320000,71.220001,71.879997,70.229965,2376900
2019-03-19,72.309998,72.440002,71.800003,72.019997,70.366760,2537300
2019-03-20,72.169998,72.430000,71.320000,71.709999,70.063873,2161300
2019-03-21,71.489998,72.639999,71.410004,72.199997,70.542633,4141700
2019-03-22,71.959999,72.059998,70.639999,70.889999,69.262695,2711800
2019-03-25,70.739998,70.889999,70.010002,70.750000,69.125923,1983700
2019-03-26,71.230003,71.730003,70.669998,71.089996,69.458099,2295500
2019-03-27,71.129997,71.470001,70.320000,71.029999,69.399490,2040300
2019-03-28,71.889999,71.889999,71.040001,71.580002,69.936867,2495800
2019-03-29,72.019997,72.849998,71.970001,72.449997,70.786880,4475300
2019-04-01,73.000000,73.980003,72.650002,73.849998,72.154747,3561900
2019-04-02,73.860001,74.180000,73.410004,73.570000,71.881187,3069100
2019-04-03,73.900002,74.849998,73.820000,74.180000,72.477180,3485100
2019-04-04,74.300003,74.400002,73.320000,73.790001,72.096138,2221800
2019-04-05,73.849998,74.419998,73.129997,74.199997,72.496719,2572800
2019-04-08,74.260002,74.449997,73.559998,74.410004,72.701904,2429000
2019-04-09,73.919998,74.519997,73.720001,74.370003,72.662827,2036000
2019-04-10,74.449997,74.769997,74.309998,74.599998,72.887520,1554200
2019-04-11,74.669998,74.779999,74.070000,74.190002,72.486954,2018600
2019-04-12,74.410004,74.500000,73.550003,74.290001,72.584656,2499800
2019-04-15,74.440002,74.580002,73.760002,74.320000,72.613953,1690400
2019-04-16,73.000000,73.169998,71.580002,71.900002,70.249527,4399500
2019-04-17,72.169998,72.430000,71.750000,72.150002,70.493774,3025400
2019-04-18,72.269997,72.269997,70.559998,71.339996,69.702370,5469600
2019-04-22,70.949997,71.540001,70.370003,71.480003,69.839157,2046200
2019-04-23,71.769997,73.050003,71.550003,72.849998,71.177711,6282900
2019-04-24,72.980003,73.500000,72.089996,72.669998,71.001846,3045800
2019-04-25,72.720001,73.110001,72.300003,72.930000,71.255882,2459700
2019-04-26,73.070000,73.430000,72.639999,73.370003,71.685768,2216300
2019-04-29,71.150002,72.860001,71.150002,72.400002,70.738052,3450900
2019-04-30,72.430000,73.050003,72.290001,72.959999,71.285187,3057200
2019-05-01,73.349998,73.379997,72.150002,72.180000,70.523087,3151900
2019-05-02,72.190002,72.970001,65.000000,66.610001,65.080948,12472500
2019-05-03,60.090000,61.500000,57.700001,59.250000,57.889904,40551000
2019-05-06,58.560001,60.189999,58.020000,59.599998,58.231865,10181700
2019-05-07,59.000000,59.099998,57.470001,58.509998,57.166882,10533200
2019-05-08,58.480000,59.110001,58.070000,58.980000,57.626095,8371200
2019-05-09,58.270000,59.279999,58.009998,59.099998,57.743340,9168200
2019-05-10,58.560001,59.320000,58.279999,59.130001,57.772659,12089700
2019-05-13,58.020000,58.169998,56.730000,56.880001,55.574306,12267700
2019-05-14,57.119999,58.299999,56.970001,57.750000,56.424335,7946600
2019-05-15,57.549999,58.770000,57.430000,58.599998,57.254822,7812100
2019-05-16,58.459999,58.990002,58.230000,58.639999,57.293900,6956500
2019-05-17,58.009998,59.500000,57.810001,59.439999,58.075535,8199200
2019-05-20,58.830002,60.119999,58.709999,59.990002,58.612915,10899400
2019-05-21,60.180000,61.150002,60.020000,61.000000,59.799091,9828500
2019-05-22,60.610001,62.189999,60.610001,61.500000,60.289242,9350100
2019-05-23,60.959999,61.709999,60.840000,61.080002,59.877518,9080900
2019-05-24,61.500000,62.189999,61.220001,61.869999,60.651962,6435100
2019-05-28,62.139999,62.660000,61.880001,62.070000,60.848026,6931000
2019-05-29,61.830002,62.169998,61.549999,61.880001,60.661766,4540500
2019-05-30,61.939999,62.900002,61.750000,62.360001,61.132317,5059700
2019-05-31,61.730000,62.330002,61.730000,61.930000,60.710785,5698600
2019-06-03,61.770000,62.099998,60.130001,60.540001,59.348145,7308500
2019-06-04,61.029999,61.540001,58.869999,61.099998,59.897125,7812800
2019-06-05,61.730000,62.240002,61.279999,62.180000,60.955860,6435300
2019-06-06,61.939999,62.150002,61.750000,61.900002,60.681374,5228100
2019-06-07,62.240002,62.980000,62.150002,62.779999,61.544048,2312100
2019-06-10,62.849998,63.430000,62.669998,63.029999,61.789127,3763700
2019-06-11,63.660000,63.930000,63.020000,63.369999,62.122433,3043200
2019-06-12,63.090000,63.389999,62.110001,62.150002,60.926453,3380200
2019-06-13,62.480000,62.560001,61.860001,62.340000,61.112709,6092600
2019-06-14,62.000000,62.220001,61.020000,61.639999,60.426491,5452000
2019-06-17,62.000000,62.990002,61.639999,62.560001,61.328381,3932000
2019-06-18,63.270000,64.000000,63.119999,63.720001,62.465538,4883700
2019-06-19,63.669998,64.000000,61.900002,62.610001,61.377396,7179100
2019-06-20,63.299999,64.290001,62.820000,64.169998,62.906685,8717300
2019-06-21,64.120003,64.720001,63.860001,64.459999,63.190975,8774100
2019-06-24,64.089996,64.480003,63.770000,64.050003,62.789043,5614800
2019-06-25,64.050003,64.150002,63.049999,63.160000,61.916561,4004900
2019-06-26,63.599998,64.220001,63.049999,63.060001,61.818531,2341500
